area,iso_area,building_type,building_name,betweenness,degree_centrality,eigenvector_centrality,closeness_centrality,degree,clustering_coef,id,area_norm,iso_area_norm,degree_norm
20,37,mosque,MS1544,0.0,0.010638297872340425,0.002280291654931425,0.1821705426356589,1,0,MS1544_056,0.00024184381726281167,0.0004808192119762969,0.015873015873015872
20,27,mosque,MS1544,0.0,0.010638297872340425,0.002280291654931425,0.1821705426356589,1,0,MS1544_057,0.00024184381726281167,0.0003508680736043248,0.015873015873015872
20,25,mosque,MS1544,0.0,0.010638297872340425,0.002280291654931425,0.1821705426356589,1,0,MS1544_058,0.00024184381726281167,0.0003248778459299303,0.015873015873015872
19,39,mosque,MS1544,0.01532830016014642,0.02127659574468085,0.013926034540494297,0.23979591836734693,2,0,MS1544_059,0.00022975162639967108,0.0005068094396506914,0.031746031746031744
19,38,mosque,MS1544,0.0,0.010638297872340425,0.010261778581472536,0.22014051522248243,1,0,MS1544_060,0.00022975162639967108,0.0004938143258134941,0.015873015873015872
19,43,mosque,MS1544,0.0,0.010638297872340425,0.0032197482094866313,0.18875502008032127,1,0,MS1544_061,0.00022975162639967108,0.0005587898949994802,0.015873015873015872
18,90,mosque,MS1544,0.0,0.010638297872340425,0.040873075041701915,0.26330532212885155,1,0,MS1544_062,0.00021765943553653052,0.0011695602453477493,0.015873015873015872
18,16853,mosque,MS1544,0.006825287882254252,0.02127659574468085,0.06714709516672425,0.28059701492537314,2,0,MS1544_063,0.00021765943553653052,0.21900665349828463,0.031746031746031744
16,17,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_064,0.00019347505381024933,0.00022091693523235264,0.015873015873015872
16,17,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_065,0.00019347505381024933,0.00022091693523235264,0.015873015873015872
16,17,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_066,0.00019347505381024933,0.00022091693523235264,0.015873015873015872
16,17,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_067,0.00019347505381024933,0.00022091693523235264,0.015873015873015872
16,26,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_068,0.00019347505381024933,0.00033787295976712756,0.015873015873015872
16,26,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_069,0.00019347505381024933,0.00033787295976712756,0.015873015873015872
16,26,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_070,0.00019347505381024933,0.00033787295976712756,0.015873015873015872
16,26,mosque,MS1544,0.0,0.010638297872340425,0.0015555842963506255,0.17343173431734318,1,0,MS1544_071,0.00019347505381024933,0.00033787295976712756,0.015873015873015872
16,188,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_072,0.00019347505381024933,0.002443081401393076,0.015873015873015872
16,188,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_073,0.00019347505381024933,0.002443081401393076,0.015873015873015872
16,18,mosque,MS1544,0.0,0.010638297872340425,0.027575091389598145,0.23209876543209876,1,0,MS1544_074,0.00019347505381024933,0.00023391204906954985,0.015873015873015872
16,79,mosque,MS1544,0.0,0.010638297872340425,0.040873075041701915,0.26330532212885155,1,0,MS1544_075,0.00019347505381024933,0.0010266139931385798,0.015873015873015872
14,62,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_076,0.00016929067208396818,0.0008056970579062273,0.015873015873015872
14,23,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_077,0.00016929067208396818,0.0002988876182555359,0.015873015873015872
14,55,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_078,0.00016929067208396818,0.0007147312610458467,0.015873015873015872
14,54,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_079,0.00016929067208396818,0.0007017361472086496,0.015873015873015872
14,91,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_080,0.00016929067208396818,0.0011825553591849464,0.015873015873015872
14,88,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_081,0.00016929067208396818,0.0011435700176733548,0.015873015873015872
14,99,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_082,0.00016929067208396818,0.0012865162698825242,0.015873015873015872
14,98,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_083,0.00016929067208396818,0.001273521156045327,0.015873015873015872
13,77,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_084,0.00015719848122082759,0.0010006237654641855,0.015873015873015872
13,81,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_085,0.00015719848122082759,0.0010526042208129744,0.015873015873015872
13,80,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_086,0.00015719848122082759,0.0010396091069757771,0.015873015873015872
13,70,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_087,0.00015719848122082759,0.0009096579686038049,0.015873015873015872
13,61,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_088,0.00015719848122082759,0.00079270194406903,0.015873015873015872
13,68,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_089,0.00015719848122082759,0.0008836677409294106,0.015873015873015872
13,24,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_090,0.00015719848122082759,0.00031188273209273315,0.015873015873015872
13,22,mosque,MS1544,0.0,0.010638297872340425,0.11760735230286624,0.24415584415584415,1,0,MS1544_091,0.00015719848122082759,0.0002858925044183387,0.015873015873015872
10,865,mosque,MS1544,0.0,0.010638297872340425,0.05766001059051899,0.2789317507418398,1,0,MS1544_092,0.00012092190863140584,0.01124077346917559,0.015873015873015872
7,490,mosque,MS1544,0.0,0.010638297872340425,0.04282290137566867,0.24736842105263157,1,0,MS1544_093,8.464533604198409e-05,0.006367605780226635,0.015873015873015872
7,18638,mosque,MS1544,0.0,0.02127659574468085,0.09053755245261663,0.2857142857142857,2,1.0,MS1544_094,8.464533604198409e-05,0.24220293169768167,0.031746031746031744
1705,656,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_000,0.020617185421654697,0.008524794677201372,0.015873015873015872
353,466,mosque,MS1447,0.8664343786295006,0.5476190476190476,0.6914792868506342,0.5384615384615384,23,0,MS1447_001,0.004268543374688626,0.006055723048133902,0.36507936507936506
173,387,mosque,MS1447,0.09233449477351917,0.09523809523809523,0.1806982589063106,0.40384615384615385,4,0,MS1447_002,0.002091949019323321,0.005029109054995322,0.06349206349206349
68,188,mosque,MS1447,0.003097173828881146,0.047619047619047616,0.07074328729414696,0.3,2,0,MS1447_003,0.0008222689786935597,0.002443081401393076,0.031746031746031744
29,43,mosque,MS1447,0.004645760743321719,0.047619047619047616,0.040849828586915625,0.2857142857142857,2,0,MS1447_004,0.0003506735350310769,0.0005587898949994802,0.031746031746031744
29,85,mosque,MS1447,0.09407665505226481,0.07142857142857142,0.15458179317208642,0.3652173913043478,3,0,MS1447_005,0.0003506735350310769,0.0011045846761617631,0.047619047619047616
24,25,mosque,MS1447,0.3089430894308943,0.19047619047619047,0.01597340349402621,0.2857142857142857,8,0,MS1447_006,0.000290212580715374,0.0003248778459299303,0.12698412698412698
21,154,mosque,MS1447,0.03290747193186218,0.07142857142857142,0.08308787038768332,0.336,3,0.3333333333333333,MS1447_007,0.00025393600812595224,0.002001247530928371,0.047619047619047616
17,24,mosque,MS1447,0.0,0.047619047619047616,0.009278807927677157,0.22459893048128343,2,1.0,MS1447_008,0.00020556724467338993,0.00031188273209273315,0.031746031746031744
11,69,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_009,0.00013301409949454643,0.0008966628547666078,0.015873015873015872
10,86,mosque,MS1447,0.05845915602013163,0.07142857142857142,0.16472515037707816,0.3684210526315789,3,0,MS1447_010,0.00012092190863140584,0.0011175797899989604,0.047619047619047616
10,92,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_011,0.00012092190863140584,0.0011955504730221437,0.015873015873015872
9,54,mosque,MS1447,0.0023228803716608595,0.047619047619047616,0.042101988876878625,0.28187919463087246,2,0,MS1447_012,0.00010882971776826526,0.0007017361472086496,0.031746031746031744
9,103,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_013,0.00010882971776826526,0.001338496725231313,0.015873015873015872
9,83,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_014,0.00010882971776826526,0.0010785944484873688,0.015873015873015872
9,15,mosque,MS1447,0.0,0.047619047619047616,0.009278807927677157,0.22459893048128343,2,1.0,MS1447_015,0.00010882971776826526,0.0001949267075579582,0.031746031746031744
8,10,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_016,9.673752690512467e-05,0.00012995113837197214,0.015873015873015872
7,19,mosque,MS1447,0.09291521486643438,0.07142857142857142,0.0360279725360853,0.2857142857142857,3,0.3333333333333333,MS1447_017,8.464533604198409e-05,0.00024690716290674705,0.047619047619047616
6,85,mosque,MS1447,0.3159117305458769,0.07142857142857142,0.05508680847303422,0.35,3,0.3333333333333333,MS1447_018,7.25531451788435e-05,0.0011045846761617631,0.047619047619047616
5,131,mosque,MS1447,0.1765389082462253,0.07142857142857142,0.15735901679907446,0.38181818181818183,3,0,MS1447_019,6.046095431570292e-05,0.001702359912672835,0.047619047619047616
5,134,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_020,6.046095431570292e-05,0.0017413452541844266,0.015873015873015872
5,141,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_021,6.046095431570292e-05,0.0018323110510448071,0.015873015873015872
5,127,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_022,6.046095431570292e-05,0.0016503794573240462,0.015873015873015872
5,138,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_023,6.046095431570292e-05,0.0017933257095332155,0.015873015873015872
5,137,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_024,6.046095431570292e-05,0.0017803305956960182,0.015873015873015872
4,167,mosque,MS1447,0.31958962446767325,0.07142857142857142,0.1699129766288175,0.42424242424242425,3,0.3333333333333333,MS1447_025,4.8368763452562333e-05,0.0021701840108119346,0.047619047619047616
4,147,mosque,MS1447,0.0,0.023809523809523808,0.037007326703759766,0.2896551724137931,1,0,MS1447_026,4.8368763452562333e-05,0.0019102817340679904,0.015873015873015872
4,152,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_027,4.8368763452562333e-05,0.0019752573032539764,0.015873015873015872
4,140,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_028,4.8368763452562333e-05,0.0018193159372076099,0.015873015873015872
4,153,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_029,4.8368763452562333e-05,0.001988252417091174,0.015873015873015872
4,142,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_030,4.8368763452562333e-05,0.0018453061648820044,0.015873015873015872
4,152,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_031,4.8368763452562333e-05,0.0019752573032539764,0.015873015873015872
4,117,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_032,4.8368763452562333e-05,0.001520428318952074,0.015873015873015872
4,108,mosque,MS1447,0.0,0.023809523809523808,0.14161448789879835,0.35294117647058826,1,0,MS1447_033,4.8368763452562333e-05,0.0014034722944172991,0.015873015873015872
2,6,mosque,MS1447,0.0,0.023809523809523808,0.003271777540744776,0.22340425531914893,1,0,MS1447_034,2.4184381726281167e-05,7.797068302318329e-05,0.015873015873015872
2,5,mosque,MS1447,0.0,0.023809523809523808,0.003271777540744776,0.22340425531914893,1,0,MS1447_035,2.4184381726281167e-05,6.497556918598607e-05,0.015873015873015872
2,5,mosque,MS1447,0.0,0.023809523809523808,0.003271777540744776,0.22340425531914893,1,0,MS1447_036,2.4184381726281167e-05,6.497556918598607e-05,0.015873015873015872
2,5,mosque,MS1447,0.0,0.023809523809523808,0.003271777540744776,0.22340425531914893,1,0,MS1447_037,2.4184381726281167e-05,6.497556918598607e-05,0.015873015873015872
2,4,mosque,MS1447,0.0,0.023809523809523808,0.003271777540744776,0.22340425531914893,1,0,MS1447_038,2.4184381726281167e-05,5.1980455348788854e-05,0.015873015873015872
2,4,mosque,MS1447,0.0,0.023809523809523808,0.003271777540744776,0.22340425531914893,1,0,MS1447_039,2.4184381726281167e-05,5.1980455348788854e-05,0.015873015873015872
2,4,mosque,MS1447,0.0,0.023809523809523808,0.003271777540744776,0.22340425531914893,1,0,MS1447_040,2.4184381726281167e-05,5.1980455348788854e-05,0.015873015873015872
1,6,mosque,MS1447,0.0,0.023809523809523808,0.03165858345908224,0.2692307692307692,1,0,MS1447_041,1.2092190863140583e-05,7.797068302318329e-05,0.015873015873015872
1,17,mosque,MS1447,0.0,0.023809523809523808,0.03165858345908224,0.2692307692307692,1,0,MS1447_042,1.2092190863140583e-05,0.00022091693523235264,0.015873015873015872
885,65016,mosque,MS1449,0.0,0.1111111111111111,0.04781783316827096,0.3103448275862069,1,0,MS1449_000,0.010701588913879416,0.844890321239214,0.015873015873015872
274,361,mosque,MS1449,0.0,0.1111111111111111,0.17516936128424884,0.4090909090909091,1,0,MS1449_001,0.00331326029650052,0.004691236095228194,0.015873015873015872
272,436,mosque,MS1449,0.4583333333333333,0.5555555555555556,0.5349697455763988,0.6428571428571429,5,0.2,MS1449_002,0.003289075914774239,0.005665869633017985,0.07936507936507936
149,198,mosque,MS1449,0.0,0.1111111111111111,0.17516936128424884,0.4090909090909091,1,0,MS1449_003,0.001801736438607947,0.0025730325397650485,0.015873015873015872
87,162,mosque,MS1449,0.38888888888888884,0.3333333333333333,0.39815655573469,0.6,3,0.3333333333333333,MS1449_004,0.0010520206050932308,0.002105208441625949,0.047619047619047616
66,404,mosque,MS1449,0.4583333333333333,0.5555555555555556,0.5349697455763988,0.6428571428571429,5,0.2,MS1449_005,0.0007980845969672786,0.005250025990227674,0.07936507936507936
31,116,mosque,MS1449,0.0,0.2222222222222222,0.3503387225674584,0.47368421052631576,2,1.0,MS1449_006,0.0003748579167573581,0.0015074332051148768,0.031746031746031744
9,44,mosque,MS1449,0.0,0.1111111111111111,0.17516936128424884,0.4090909090909091,1,0,MS1449_007,0.00010882971776826526,0.0005717850088366774,0.015873015873015872
6,204,mosque,MS1449,0.0,0.1111111111111111,0.17516936128424884,0.4090909090909091,1,0,MS1449_008,7.25531451788435e-05,0.0026510032227882317,0.015873015873015872
3,286,mosque,MS1449,0.2222222222222222,0.2222222222222222,0.14603120738835668,0.42857142857142855,2,0,MS1449_009,3.627657258942175e-05,0.003716602557438403,0.031746031746031744
7224,2432,mosque,MS1307,0.15384615384615385,0.15384615384615385,0.08480561041657003,0.37142857142857144,2,0,MS1307_000,0.08735398679532758,0.03160411685206362,0.031746031746031744
1188,1654,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_001,0.014365522745411013,0.02149391828672419,0.015873015873015872
357,1052,mosque,MS1307,0.9487179487179487,0.7692307692307693,0.6979178284964808,0.7647058823529411,10,0,MS1307_002,0.004316912138141189,0.01367085975673147,0.15873015873015872
209,218,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_003,0.002527267890396382,0.0028329348165089924,0.015873015873015872
208,208,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_004,0.0025151756995332414,0.0027029836781370204,0.015873015873015872
197,198,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_005,0.002382161600038695,0.0025730325397650485,0.015873015873015872
61,224,mosque,MS1307,0.0,0.07692307692307693,0.02651593952928762,0.2765957446808511,1,0,MS1307_006,0.0007376236426515756,0.0029109054995321757,0.015873015873015872
60,60,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_007,0.0007255314517884351,0.0007797068302318328,0.015873015873015872
37,87,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_008,0.0004474110619362016,0.0011305749038361577,0.015873015873015872
28,1331,mosque,MS1307,0.28205128205128205,0.15384615384615385,0.2447237624868437,0.52,2,0,MS1307_009,0.00033858134416793635,0.017296496517309492,0.031746031746031744
20,311,mosque,MS1307,0.15384615384615385,0.15384615384615385,0.24184919257799573,0.48148148148148145,2,0,MS1307_010,0.00024184381726281167,0.004041480403368334,0.031746031746031744
20,30,mosque,MS1307,0.0,0.07692307692307693,0.07561503940201092,0.3333333333333333,1,0,MS1307_011,0.00024184381726281167,0.0003898534151159164,0.015873015873015872
20,251,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_012,0.00024184381726281167,0.003261773573136501,0.015873015873015872
20,263,mosque,MS1307,0.0,0.07692307692307693,0.21820782295766686,0.4482758620689655,1,0,MS1307_013,0.00024184381726281167,0.0034177149391828674,0.015873015873015872
17771,10780,mosque,MS1603,0.9663087745279526,0.8513513513513514,0.6897252575859326,0.8314606741573034,63,0.009216589861751152,MS1603_000,0.21489032382887133,0.14008732716498595,1.0
835,30584,mosque,MS1603,0.0007404664938911515,0.05405405405405406,0.12404424631472905,0.46835443037974683,4,0.6666666666666666,MS1603_001,0.010096979370722388,0.3974425615968396,0.06349206349206349
182,13006,mosque,MS1603,0.00037023324694557573,0.05405405405405406,0.12388516238592713,0.46540880503144655,4,0.6666666666666666,MS1603_002,0.002200778737091586,0.16901445056658695,0.06349206349206349
168,775,mosque,MS1603,0.0,0.013513513513513514,0.012055308298783434,0.31896551724137934,1,0,MS1603_003,0.002031488065007618,0.01007121322382784,0.015873015873015872
107,18309,mosque,MS1603,0.02702702702702703,0.04054054054054054,0.09977690248340858,0.46540880503144655,3,0.3333333333333333,MS1603_004,0.0012938644223560425,0.2379275392452438,0.047619047619047616
98,120,mosque,MS1603,0.05423917067752684,0.04054054054054054,0.015054601088290043,0.34579439252336447,3,0,MS1603_005,0.0011850347045877772,0.0015594136604636657,0.047619047619047616
97,3612,mosque,MS1603,0.0009255831173639393,0.02702702702702703,0.01194342219135534,0.3333333333333333,2,0,MS1603_006,0.0011729425137246366,0.04693835117995634,0.031746031746031744
61,44072,mosque,MS1603,0.023880044427989633,0.02702702702702703,0.08477607697121615,0.46835443037974683,2,0,MS1603_007,0.0007376236426515756,0.5727206570329556,0.031746031746031744
60,1807,mosque,MS1603,0.09903739355794151,0.06756756756756757,0.11032610859856083,0.4966442953020134,5,0.2,MS1603_008,0.0007255314517884351,0.023482170703815364,0.07936507936507936
53,1495,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_009,0.000640886115746451,0.019427695186609834,0.015873015873015872
51,29733,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_010,0.0006167017340201697,0.38638371972138474,0.015873015873015872
49,18197,mosque,MS1603,0.02702702702702703,0.02702702702702703,0.0018458602693285186,0.2596491228070175,2,0,MS1603_011,0.0005925173522938886,0.2364720864954777,0.031746031746031744
48,29033,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_012,0.000580425161430748,0.3772871400353467,0.015873015873015872
48,28684,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_013,0.000580425161430748,0.3727518453061649,0.015873015873015872
48,28684,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_014,0.000580425161430748,0.3727518453061649,0.015873015873015872
41,26233,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_015,0.000495779825388764,0.34090082129119453,0.015873015873015872
38,9465,mosque,MS1603,0.0,0.013513513513513514,0.00022302116947796563,0.20670391061452514,1,0,MS1603_016,0.00045950325279934216,0.12299875246907163,0.015873015873015872
33,34060,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_017,0.0003990422984836393,0.4426135772949371,0.031746031746031744
31,33360,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_018,0.0003748579167573581,0.43351699760889906,0.015873015873015872
23,25858,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_019,0.0002781203898522334,0.33602765360224557,0.015873015873015872
21,24461,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_020,0.00025393600812595224,0.31787347957168105,0.015873015873015872
20,2823,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_021,0.00024184381726281167,0.036685206362407734,0.015873015873015872
20,2823,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_022,0.00024184381726281167,0.036685206362407734,0.015873015873015872
20,201,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_023,0.00024184381726281167,0.00261201788127664,0.031746031746031744
20,201,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_024,0.00024184381726281167,0.00261201788127664,0.031746031746031744
20,10679,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_025,0.00024184381726281167,0.13877482066742905,0.015873015873015872
19,189,mosque,MS1603,0.0,0.04054054054054054,0.11328845774436402,0.4625,3,1.0,MS1603_026,0.00022975162639967108,0.0024560765152302736,0.047619047619047616
19,586,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_027,0.00022975162639967108,0.0076151367085975676,0.015873015873015872
19,11417,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_028,0.00022975162639967108,0.1483652146792806,0.015873015873015872
19,252,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_029,0.00022975162639967108,0.003274768686973698,0.015873015873015872
19,252,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_030,0.00022975162639967108,0.003274768686973698,0.015873015873015872
19,906,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_031,0.00022975162639967108,0.011773573136500676,0.015873015873015872
19,1246,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_032,0.00022975162639967108,0.016191911841147728,0.015873015873015872
19,897,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_033,0.00022975162639967108,0.011656617111965901,0.015873015873015872
19,898,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_034,0.00022975162639967108,0.011669612225803098,0.015873015873015872
19,897,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_035,0.00022975162639967108,0.011656617111965901,0.031746031746031744
19,177,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_036,0.00022975162639967108,0.002300135149183907,0.015873015873015872
19,163,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_037,0.00022975162639967108,0.002118203555463146,0.015873015873015872
19,163,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_038,0.00022975162639967108,0.002118203555463146,0.015873015873015872
19,163,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_039,0.00022975162639967108,0.002118203555463146,0.031746031746031744
19,163,mosque,MS1603,0.0,0.02702702702702703,0.09830115021830621,0.45962732919254656,2,1.0,MS1603_040,0.00022975162639967108,0.002118203555463146,0.031746031746031744
19,162,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_041,0.00022975162639967108,0.002105208441625949,0.015873015873015872
19,162,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_042,0.00022975162639967108,0.002105208441625949,0.015873015873015872
19,162,mosque,MS1603,0.0,0.013513513513513514,0.01021769909258661,0.31759656652360513,1,0,MS1603_043,0.00022975162639967108,0.002105208441625949,0.015873015873015872
19,162,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_044,0.00022975162639967108,0.002105208441625949,0.031746031746031744
19,161,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_045,0.00022975162639967108,0.0020922133277887513,0.031746031746031744
19,161,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_046,0.00022975162639967108,0.0020922133277887513,0.031746031746031744
19,161,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_047,0.00022975162639967108,0.0020922133277887513,0.031746031746031744
19,161,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_048,0.00022975162639967108,0.0020922133277887513,0.015873015873015872
19,162,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_049,0.00022975162639967108,0.002105208441625949,0.015873015873015872
19,162,mosque,MS1603,0.02702702702702703,0.02702702702702703,0.08456757068381894,0.4625,2,0,MS1603_050,0.00022975162639967108,0.002105208441625949,0.031746031746031744
19,162,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_051,0.00022975162639967108,0.002105208441625949,0.031746031746031744
19,162,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_052,0.00022975162639967108,0.002105208441625949,0.031746031746031744
18,181,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_053,0.00021765943553653052,0.0023521156045326957,0.031746031746031744
18,159,mosque,MS1603,0.0,0.013513513513513514,0.08333306325913802,0.4567901234567901,1,0,MS1603_054,0.00021765943553653052,0.002066223100114357,0.015873015873015872
18,161,mosque,MS1603,0.0,0.02702702702702703,0.09478526977640556,0.45962732919254656,2,1.0,MS1603_055,0.00021765943553653052,0.0020922133277887513,0.031746031746031744
